Id	Sire	Dam	Sex	Birth	Death	Departure
24919		18763	Male	2005-05-10	2007-07-18	
2492			Female		1968-07-19	
24920		15009	Male	2005-05-10	2006-01-26	
24921			Male	2005-05-15	2005-09-16	
24922	21588	21585	Male	2005-02-15	2011-04-13	
24923	22046	21985	Female	2005-05-12	2012-02-07	
24925	16609	15937	Female	2005-05-12	2005-05-12	
24926		24849	Male	2005-05-02	2006-06-01	
24928		24848	Male	2005-05-12	2007-02-09	
24929		22443	Male	2005-05-14	2005-05-14	
2493			Female		1968-01-05	
24930	16951	15280	Female	2005-04-14	2014-03-21	
24932	19510	20248	Female	2005-02-15	2016-02-17	
24933	20309	21872	Male	2005-04-27		2010-06-11 14:45
24934	22650	22434	Male	2005-04-15	2014-08-29	
24935	22650	22256	Male	2005-05-01		2009-04-27 08:00
24936	22421	22637	Female	2005-05-01	2011-05-12	
24937	22650	22545	Male	2005-03-15	2014-02-04	
24939	22506	22461	Female	2005-04-01	2016-12-19	
2494			Female		1972-02-28	
24940	22506	22449	Male	2005-05-17	2008-10-01	
24942	22650	22444	Female	2005-05-01	2010-07-08	
24943	21918	20247	Male	2005-04-15	2010-05-10	
24944	23502	20824	Male	2005-05-18	2005-05-18	
24945	20360	20453	Male	2005-05-19	2005-06-03	
24946	16412	17112	Female	2005-05-01	2010-12-28	
24947	22213	22199	Male	2005-04-21	2014-08-06	
24948		21145	Male	2005-05-07	2005-05-21	
24949		22208	Male	2005-03-21	2005-07-11	
2495			Female		1977-12-21	
24950		16169	Female	2005-05-22	2005-05-22	
24951		24838	Female	2005-05-24	2010-12-22	
24952	22603	17128	Male	2005-05-18	2009-01-05	
24953	18845	20400	Male	2005-05-19	2009-01-07	
24954	19858	20316	Female	2005-05-23	2010-01-21	
24955	16454	22769	Male	2005-05-24	2013-01-24	
24956			Male	2005-05-14	2005-05-24	
24958	22447	22641	Female	2005-04-25	2016-04-18	
24959	22447	22612	Female	2005-05-14	2013-01-31	
2496			Female		1969-02-21	
24960	22611	22558	Male	2005-04-08	2009-03-06	
24961	22451	22647	Female	2005-05-14	2016-04-13	
24962	22611	22482	Female	2005-04-15	2014-12-30	
24963		22575	Male	2005-05-22	2005-11-30	
24964		22661	Male	2005-03-25	2005-08-03	
24966	22544	22292	Male	2005-04-15	2008-03-19	
24967	22611	22500	Male	2005-05-19	2009-02-27	
24968	22451	22658	Male	2005-04-15	2008-04-28	
24970			Male	2004-10-15	2005-05-25	
24971	22451	22535	Female	2005-05-23	2007-01-11	
24972	22451	22578	Female	2005-04-15	2012-09-19	
24973	22451	22520	Male	2005-04-15	2008-11-11	
24974		22560	Female	2005-04-08	2005-12-08	
24975	22544	22448	Male	2005-04-08	2006-10-09	
24976		22630	Male	2005-05-14	2005-07-18	
24977		22654	Male	2005-04-08	2005-10-18	
24978	22611	22494	Female	2005-05-14	2015-04-06	
24979	22447	22553	Male	2005-05-14	2013-07-29	
24980	22451	22571	Female	2005-04-08	2007-03-23	
24981		22631	Male	2005-05-01	2005-07-11	
24982	22451	22677	Male	2005-05-14	2007-01-02	
24983	22451	22644	Female	2005-02-15	2014-02-25	
24984	22451	22608	Male	2005-04-08	2011-11-11	
24985		22648	Female	2005-03-25	2005-08-03	
24988		17567	Female	2005-05-25		2009-03-02 07:30
24992		20166	Female	2005-05-25	2008-07-09	
24993		21860	Male	2005-05-25	2009-01-05	
24994	16445	21723	Male	2005-05-27	2009-12-22	
24995	23502	22882	Female	2005-05-26		2009-03-02 07:30
24996	19268	22673	Male	2005-05-27	2010-12-27	
24997		22546	Female	2005-05-27	2005-05-28	
24998	20096	20455	Female	2005-03-28	2011-05-03	
24999	20096	20441	Male	2005-05-24	2009-03-16	
25	71	40	Male	1961-08-19	1964-09-22	
250			Female		1970-03-04	
25000	20202	20300	Male	2005-06-01	2013-12-17	
25001			Male	2005-05-31	2005-05-31	
25002			Male	2005-05-28	2005-05-28	
25027		16518	Female	2005-05-26	2005-06-01	
25028			Male	2005-03-06	2005-06-01	
25029	16242	20347	Female	2005-06-02	2016-02-23	
25031	20368	21928	Female	2005-05-27	2011-01-21	
25032	19264	21759	Female	2005-04-04	2008-07-11	
25034	21939	13701	Male	2005-06-05	2013-09-16	
25035	20385	16342	Female	2005-06-06	2009-12-10	
25036	17992	20965	Female	2005-06-03	2015-02-12	
25037	21749	17194	Male	2005-05-25	2006-03-28	
25038	20250	21193	Male	2005-05-25	2008-05-23	
25039	16604	19292	Unknown	2005-06-07	2005-06-07	
25040		22897	Male	2005-06-07	2005-06-13	
25042		20348	Female	2005-06-08	2007-10-11	
25043	16327	20390	Male	2005-06-08	2009-01-07	
25045			Male	2005-04-01	2005-06-13	
25046	16538	18523	Female	2005-07-08	2005-07-08	
25047	16609	14959	Female	2005-06-15	2013-01-15	
25049	16445	22596	Female	2005-05-16	2010-09-13	
25050		22151	Male	2005-06-16	2007-12-14	
25051	19858	19054	Male	2005-06-17	2017-05-12	
25052	20203	21092	Female	2005-06-17	2013-07-29	
25053	16663	16510	Female	2005-06-17	2008-07-02	
25054	19296	19160	Female	2005-06-14	2012-06-29	
25055		17587	Male	2005-04-19	2005-06-22	
251			Female		1966-09-21	
25102		17197	Female	2005-06-22	2006-09-29	
25103		19304	Male	2005-06-22	2005-06-22	
25104	20715	19680	Male	2005-06-23	2013-05-02	
25105	21943	16329	Male	2005-06-24	2013-09-16	
25106			Male	2005-06-13	2005-06-24	
25107		20623	Male	2005-06-25	2011-03-31	
25108	23542	21666	Male	2005-06-25		2006-09-27 10:00
25109		20188	Male	2005-06-28	2005-06-28	
25110		20188	Male	2005-06-28	2005-06-28	
25111		24852	Male	2005-06-27	2010-05-19	
25112		20448	Male	2005-05-28	2005-06-29	
25113		24850	Male	2005-06-29	2009-04-22	
25114			Unknown	2005-06-01	2005-07-01	
25115			Male	2005-07-01	2005-07-02	
25116			Female	2005-06-02	2005-07-02	
25119	18375	20454	Female	2005-03-25		2017-07-26 08:00
25120	20202	19678	Female	2005-06-15	2017-03-08	
25122	20368	20417	Male	2005-03-15	2008-12-23	
25123		20197	Female	2005-03-15	2012-02-16	
25124	20250	21069	Male	2005-03-15	2012-11-15	
25125	20250	21175	Male	2005-03-15	2006-06-21	
25127			Unknown	2005-07-06	2005-07-07	
25128		20183	Male	2005-07-10		2006-09-27 10:00
25130	23513	22890	Female	2005-07-12		2009-03-02 07:30
25131	20203	21850	Male	2005-05-01	2012-10-08	
25133			Female	2005-07-04	2005-07-14	
25134	19268	22674	Male	2005-05-15	2007-07-18	
25135		21365	Female	2005-07-12	2005-07-15	
25136	23513	20848	Male	2005-07-16		2006-09-27 10:00
25137			Male	2005-07-01	2005-07-16	
25140		22441	Female	2005-07-11	2006-03-07	
25141	19296	19195	Male	2005-06-01		2009-09-28 09:30
25142	19315	19742	Male	2005-03-20	2012-03-08	
25143	19296	19793	Female	2005-05-01	2016-12-01	
25144	19296	19840	Male	2005-05-06		2009-09-28 09:30
25145	19296	19198	Male	2005-07-10	2011-03-18	
25146			Female	2005-06-01	2005-09-16	
25147	19315	18906	Male	2005-06-01	2016-04-12	
25148	19315	19812	Male	2005-07-10	2012-06-27	
25149	19296	19153	Male	2005-03-20	2010-03-23	
25150	19296	19727	Male	2005-06-01	2010-09-24	
25151	19315	19725	Male	2005-05-06		2009-04-27 08:00
25152	19296	19097	Male	2005-04-20	2010-05-19	
25154	19296	19309	Male	2005-05-06	2012-07-26	
25157	19299	19841	Male	2005-06-01	2012-07-27	
25159	19315	19825	Male	2005-04-01	2012-11-07	
25160	19315	19780	Female	2005-06-01	2006-01-09	
25161	19315	19499	Female	2005-03-20	2015-04-13	
25162	19315	19791	Male	2005-01-20	2010-11-12	
25163	19315	19262	Female	2005-04-25	2008-09-26	
25164	19296	19208	Female	2005-04-01	2015-08-24	
25166	19296	19071	Male	2005-03-19	2011-09-15	
25167	19303	19768	Male	2005-03-20		2009-09-28 09:30
25168	19296	19736	Female	2005-04-20	2015-05-15	
25169	19299	19042	Female	2005-02-23	2016-12-07	
2517	1213	98	Male	1966-06-15	1966-06-15	
25170	19296	19770	Male	2005-06-02	2012-02-16	
25171	20360	19241	Female	2005-07-19	2013-03-21	
25172	19296	19207	Female	2005-05-20	2015-12-18	
25173		19773	Female	2005-03-20	2005-10-12	
25174	19315	19277	Male	2005-04-11		2009-09-28 09:30
25175	19296	19260	Female	2005-03-15	2008-08-28	
25176	19315	19774	Male	2005-03-15	2011-03-21	
25177	19315	19798	Female	2005-04-01	2009-02-23	
25178	19296	19295	Male	2005-04-01	2009-12-16	
25179	19296	19312	Male	2005-04-01		2009-09-28 09:30
25180	19315	19835	Male	2005-07-10	2012-08-17	
25182	19315	19211	Female	2005-03-20	2009-12-30	
25184	19315	19834	Male	2005-07-21	2012-07-26	
25185			Female	2005-07-21	2005-07-21	
25186		20370	Female	2005-04-20	2005-10-11	
25187	20368	21953	Female	2005-06-27	2005-11-23	
25188	21016	20088	Male	2005-07-25	2011-06-30	
25190	23542	23525	Male	2005-07-27	2005-07-28	
25192	19621	21931	Female	2005-03-01	2012-05-02	
25193		21589	Female	2005-02-28	2005-09-05	
25194	20309	21743	Female	2005-07-27	2016-07-21	
25195	21891	20238	Female	2005-03-31	2015-11-18	
25196	18065	18156	Female	2005-03-19	2013-08-05	
25197	18065	18217	Female	2005-05-01	2008-01-28	
25198	18599	18122	Male	2005-06-01	2008-04-10	
25199	18796	17976	Female	2005-04-28	2015-02-05	
252			Female		1968-10-03	
2520	2005	337	Male	1966-06-16	1966-06-16	
25200	18587	18105	Male	2005-06-01	2012-03-29	
25201	18599	20278	Male	2005-05-01	2011-08-02	
25202	18587	18149	Female	2005-06-15	2012-09-19	
25203	18796	17967	Female	2005-05-01	2015-07-27	
25204	18796	18206	Female	2005-04-01	2014-09-10	
25205	18065	17947	Male	2005-06-01	2010-02-05	
25206	18607	18200	Male	2005-06-01		2009-04-27 08:00
25207	18607	18205	Male	2005-06-01	2012-07-25	
25208	18607	18210	Female	2005-04-01	2011-12-12	
25209	18065	18087	Male	2005-01-01	2010-04-21	
2521	1525	316	Male	1966-06-17	1966-11-15	
25211	18796	17686	Female	2005-06-01	2011-10-21	
25212	18607	17745	Male	2005-06-01	2010-03-19	
25214	18065	18090	Female	2005-02-01	2017-06-19	
25215	18599	18201	Male	2005-02-01		2010-06-11 14:45
25216	18065	18222	Female	2005-02-23	2012-09-19	
25217	18587	18108	Male	2005-07-01	2005-09-19	
25218	18796	18208	Male	2005-02-01	2011-01-04	
25219	18796	18129	Male	2005-03-27		2009-04-27 08:00
2522	1521	116	Male	1966-06-17	1966-11-15	
25220	18065	17591	Female	2005-06-01	2015-03-20	
25221	18599	17984	Female	2005-04-01	2008-05-29	
25222	18607	17943	Male	2005-03-19	2012-02-07	
25223	18065	17982	Female	2004-11-01	2013-04-04	
25225	18796	18022	Male	2005-05-01	2012-03-22	
25226	18065	17728	Female	2005-04-01	2014-06-03	
25227	18587	18072	Male	2005-04-01	2009-10-06	
25228	18607	17857	Male	2005-06-01	2011-06-24	
25229	18796	18163	Male	2005-05-01		2010-06-11 14:45
2523	2005	196	Male	1966-06-17	1966-06-17	
25232	18065	18133	Male	2005-03-27		2010-06-11 14:45
25235	18599	18160	Male	2005-04-01		2010-01-08 08:00
25238	17992	20419	Female	2005-07-31	2013-02-26	
25239	21588	21575	Male	2005-01-01	2013-04-18	
2524	1213	2070	Female	1966-06-21	1966-06-21	
25240	21016	17114	Male	2005-07-26	2012-07-23	
25241	21943	16639	Male	2005-08-05	2010-06-18	
25242			Female	2005-08-04	2005-08-06	
25243		21143	Female	2005-06-01	2005-10-18	
25244		17639	Male	2005-08-11	2005-08-12	
25245	21304	20000	Female	2005-04-01	2005-12-23	
25246	19264	17073	Female	2005-04-15	2018-03-09	
25247	19264	20218	Female	2004-11-15	2010-06-30	
25248	19264	21608	Female	2005-02-15	2013-04-11	
2525	2004	64	Male	1966-06-21	1966-06-21	
25250	16412	17011	Female	2005-03-15	2014-12-27	
25251	22594	17111	Female	2005-03-15	2017-05-10	
25252	16454	17120	Female	2005-03-15	2016-08-11	
25253	22594	17088	Female	2005-03-15	2014-04-04	
25254	22594	17056	Female	2005-03-15	2017-01-23	
25255		17142	Male	2005-08-16	2005-08-16	
25256	20096	20450	Female	2005-03-15	2017-11-06	
25257	17673	23121	Male	2005-01-15	2015-04-01	
25258	22554	17615	Female	2005-05-20	2010-04-07	
25259	17414	18064	Male	2005-05-20	2011-04-22	
25260	22581	21897	Female	2005-05-01	2012-09-13	
25261	22581	17698	Male	2005-05-20	2005-11-12	
25262	17645	17771	Female	2005-03-20	2006-03-23	
25263	22554	17648	Male	2005-05-20	2007-12-30	
25265	22554	17127	Female	2005-03-01	2007-11-06	
25266	22554	17603	Male	2005-03-20	2009-02-27	
25267	22554	17617	Female	2005-04-01	2013-06-29	
25269	17673	17780	Male	2005-04-01	2010-10-21	
25272	22554	17428	Female	2005-03-28	2014-01-02	
25274	22554	17651	Female	2005-03-25	2013-09-16	
25275	17645	17658	Male	2005-05-01	2013-04-02	
25277	22554	20246	Male	2005-03-15	2012-02-01	
25278	22567	17722	Female	2005-04-15	2017-03-10	
25279	22554	17681	Female	2005-03-15	2012-09-13	
25280	17645	17597	Female	2005-03-15	2016-04-08	
25281	22554	17283	Male	2005-03-15	2012-05-02	
25282	17645	17650	Male	2005-03-15	2010-08-20	
25283	21891	20242	Female	2005-03-15	2014-07-28	
25284	21891	21894	Male	2005-03-15		2010-01-08 08:00
25285	21891	20249	Male	2005-02-15	2010-06-10	
25286	21891	17621	Male	2005-04-26	2011-09-28	
25287	21891	20236	Male	2005-05-01	2009-03-05	
25288	21913	20727	Male	2005-03-15	2009-09-25	
25290		17705	Female	2005-04-15	2012-02-15	
25291			Male	2005-04-15		2008-02-14 14:30
25292	22620	21817	Female	2005-08-25	2010-07-12	
25293			Female	2005-08-24	2005-08-28	
25294	16445	17137	Female	2005-06-28	2015-11-19	
25295	16445	17287	Male	2005-06-01	2012-01-30	
25296	21749	22595	Female	2005-04-01	2012-11-02	
25297	20281	21114	Male	2005-04-01	2012-11-02	
25298	16327	20389	Male	2005-04-01	2009-12-16	
25299	16327	19656	Female	2005-05-01	2014-12-01	
253			Female		1964-02-25	
25300	16327	16066	Male	2005-05-15	2010-09-24	
25301	16242	21830	Female	2005-04-01	2007-07-19	
25302	20096	20452	Male	2005-06-01	2008-06-18	
25303	17645	17725	Male	2005-08-28	2009-12-23	
25304	20257	21133	Male	2005-04-01	2008-07-30	
25305	20257	21133	Male	2005-04-01	2010-04-19	
25306	18854	18817	Female	2005-04-25	2006-11-20	
25308	18835	18896	Female	2005-03-27	2014-03-13	
25310	18835	18659	Female	2005-05-20	2012-07-29	
25314	18818	18703	Male	2005-05-06	2014-04-23	
25315	18835	18684	Male	2005-05-06	2012-10-18	
25316	18841	18713	Female	2005-04-01	2016-05-13	
25318	18850	18880	Male	2005-04-01	2012-08-03	
25319	18835	18873	Male	2005-03-01	2011-03-21	
25320	18835	18865	Female	2005-05-06	2007-06-27	
25321	18835	18388	Male	2005-04-01		2009-04-27 08:00
25322	18835	18716	Female	2005-05-15	2010-08-25	
25323	18841	19193	Male	2005-05-06	2013-08-08	
25324	18835	18421	Female	2005-04-01	2012-10-03	
25325	18850	18764	Male	2005-05-01	2012-09-13	
25327	18835	18680	Male	2005-03-15	2014-09-12	
25328	18850	18506	Female	2005-03-15	2017-07-21	
25329	18850	18735	Male	2005-05-06	2015-02-27	
25330	21941	17759	Female	2005-09-28	2005-09-28	
25331	18818	18875	Female	2005-05-01	2014-01-08	
25334	256-01	20188	Male	2005-09-08	2010-02-08	
25335	17644	16269	Male	2005-09-08		2009-09-28 09:30
25337	19510	21188	Female	2005-05-10	2015-10-06	
25338	16476	18338	Female	2005-09-13	2005-09-13	
25339	23513	21368	Male	2005-04-01	2010-05-10	
25340	23513	20847	Female	2005-04-15		2007-09-19 09:30
25341	23542	23453	Male	2005-04-15		2006-09-27 10:00
25342	21943	17160	Female	2005-09-09	2005-11-21	
25343	21943	18726	Female	2005-04-15	2010-06-02	
25344	23502	22091	Male	2005-04-01		2007-04-09 00:00
25345	21943	16635	Female	2005-04-15	2014-07-17	
25346	23502	20806	Female	2005-04-15		2009-03-02 07:30
25347	23502	21348	Male	2005-06-01		2007-05-31 09:30
25348	23502	21635	Female	2005-06-01		2009-03-02 07:30
25349	23502	22838	Male	2005-04-15	2011-01-25	
25350	23502	22859	Female	2005-06-01		2009-03-02 07:30
25351	20368	21948	Female	2005-04-01	2008-04-13	
25352	19621	21930	Male	2005-03-01		2014-03-17 09:00
25353		20188	Female	2005-09-14	2007-06-11	
25354		21359	Male	2005-06-15		2009-09-24 09:00
25355		22878	Female	2005-08-15		2009-03-02 07:30
25356		21365	Male	2005-08-15		2009-09-24 09:00
25357		20569	Male	2005-07-15		2008-02-13 10:30
25358		20611	Female	2005-08-15		2009-03-02 07:30
25359		18635	Female	2005-09-13		2009-03-02 07:30
25360		20851	Female	2005-08-15		2009-03-02 07:30
25361		21669	Female	2005-07-15		2009-03-02 07:30
25362		17993	Female	2005-06-15		2009-03-02 07:30
25363		22160	Female	2005-06-15		2009-03-02 07:30
25364	20202	16203	Female	2005-08-15	2013-07-18	
25365	21936	15355	Male	2005-09-19	2008-01-11	
25368	16604	16258	Male	2005-09-22	2008-07-03	
2537	585	416	Female	1966-06-25	1966-06-25	
25370	20360	19949	Male	2005-09-26	2015-08-19	
25371	22064	22534	Male	2005-09-26	2010-05-21	
25372	18621	15439	Female	2005-10-18	2005-10-18	
25373	20309	21799	Female	2005-02-15	2010-04-16	
25374	20309	21773	Male	2005-03-15		2010-06-11 14:45
25375	20309	21781	Male	2005-02-15		2010-06-11 14:45
25376	20309	21922	Male	2005-03-15		2010-06-11 14:45
25377	20309	21788	Male	2005-03-15		2010-06-11 14:45
25379	18621	16524	Female	2005-09-28	2005-09-28	
2538	2004	2060	Male	1966-06-28	1966-10-30	
25381	20309	21874	Male	2005-05-15		2010-06-11 14:45
25382	20309	21869	Male	2005-03-15		2010-06-11 14:45
25383	20309	21130	Female	2005-05-15	2015-08-14	
25384	20309	21146	Male	2005-02-15		2010-06-11 14:45
25387	20309	21158	Male	2005-05-15	2014-01-07	
25388	20309	21039	Male	2005-03-15	2010-09-30	
25389	20309	21750	Female	2005-03-15	2016-04-25	
2539	1501	2065	Female	1966-06-28	1995-08-15	
25391	20309	21732	Male	2005-05-01		2010-06-11 14:45
25392	20309	21132	Female	2005-03-15	2012-04-24	
25393	18666	16479	Female	2005-09-28	2014-08-27	
25394	15929	18820	Male	2005-09-28	2005-10-01	
25395	20309	21118	Male	2005-03-01		2010-06-11 14:45
25396	20309	21124	Male	2005-04-01		2010-06-11 14:45
25399	20309	21038	Male	2005-04-01		2010-06-11 14:45
254			Female		1969-10-06	
25401	20309	21727	Male	2005-05-01		2010-06-11 14:45
25402	20309	21905	Male	2005-03-01		2010-06-11 14:45
25403	20309	21742	Male	2005-03-01		2010-06-11 14:45
25406	20309	21719	Male	2005-03-15		2010-06-11 14:45
25407	20309	21900	Male	2005-04-01	2012-07-25	
25410		21895	Female	2005-05-01	2007-02-18	
25411	20309	21116	Female	2005-03-15	2013-06-28	
25413	20336	21770	Female	2004-07-01	2014-01-13	
25414	20309	20729	Male	2004-07-01	2012-12-20	
25415	20309	21718	Male	2004-07-01	2012-03-19	
25416	20309	21036	Male	2004-07-01	2010-09-29	
25418	16242	15205	Male	2005-02-01	2014-07-08	
25419	16242	18804	Male	2005-06-01	2008-12-15	
2542	1999	129	Female	1966-07-01	1971-05-11	
25420	16242	19230	Female	2005-04-01	2016-03-16	
25421	19268	18825	Female	2005-04-01	2016-04-12	
25423	16242	19692	Female	2005-05-15	2008-06-27	
25424	16242	20350	Female	2005-04-01	2011-06-03	
25425	17992	20288	Male	2004-12-01	2012-07-24	
25426	17992	20164	Female	2005-04-01	2008-02-28	
25427	18845	20737	Male	2005-05-01	2011-02-07	
25429	18845	20176	Male	2005-05-01	2013-04-30	
2543	801	237	Male	1966-07-03	1967-07-25	
25430	17992	20230	Male	2005-05-15	2011-05-24	
25431	17992	20936	Male	2005-04-01	2006-10-21	
25433	17992		Male	2005-02-01	2010-09-30	
25434	20202	16149	Female	2005-05-15	2012-02-03	
25435	21588	21574	Female	2005-05-15	2009-09-07	
25436	21588	21594	Female	2005-03-01	2012-02-06	
25437	21588	21578	Female	2005-03-01	2009-01-26	
25438		21724	Male	2005-09-25	2005-12-12	
25482	16538	16617	Male	2005-11-15	2005-11-15	
25483	20203	21068	Female	2005-03-01	2014-10-29	
25484		17197	Female	2005-10-22	2005-10-25	
25485	188-92	17197	Female	2005-10-22	2016-06-23	
25487	22506	22472	Male	2005-04-15	2010-11-15	
25488		22041	Male	2005-03-01	2006-10-18	
25489	21936	16418	Male	2005-10-27	2017-12-14	
25490	18375	20432	Female	2005-09-01	2016-02-04	
25491	18666	16180	Male	2005-10-28	2010-04-27	
25492	20360	17538	Male	2005-10-29	2006-08-31	
25493		22655	Male	2005-08-30	2005-11-01	
25494		20447	Male	2005-06-01	2005-11-01	
25495	18375	20434	Female	2005-02-01	2014-10-01	
25497	18375	20428	Female	2005-03-01	2010-06-14	
255			Female		1964-07-15	
2550	580	425	Female	1966-07-04	1989-01-11	
25504	19621	21934	Male	2005-02-01	2011-07-20	
25505	19621	21929	Female	2005-03-01	2014-01-03	
25509	20257	21121	Female	2005-03-01	2010-11-11	
2551	1999	2080	Female	1966-07-04		1991-05-07 00:00
25510	20257	21157	Female	2005-02-01	2009-05-12	
25511	21141	20305	Female	2005-03-01	2013-07-06	
25512			Female	2005-03-01	2012-12-27	
25514	20250	21100	Female	2005-03-01	2014-08-04	
25515	20250	21862	Male	2005-03-01	2017-12-22	
25517	20250	21190	Female	2005-03-01	2012-10-09	
25518	20250	21845	Female	2005-02-15	2006-09-05	
2552	1524	112	Male	1966-07-07	1982-06-08	
25521	20202	19655	Female	2005-03-01	2011-11-11	
25522	20202	19652	Male	2005-03-01	2010-06-24	
25523	20202	16193	Male	2005-03-01	2012-01-10	
25524	20202	20379	Male	2005-03-01	2006-03-03	
25525	20202	20384	Female	2005-03-01	2007-03-05	
25526	20202	16187	Male	2005-02-01	2012-07-24	
25527	20202	16209	Male	2005-02-01	2012-05-02	
25528	20202	20333	Male	2005-04-01	2014-07-17	
25529	20202	16172	Female	2005-03-01	2016-12-20	
2553		412	Female	1966-07-08	1966-07-09	
